station,valid,tmpf,dwpf,sped,p01m
ORD,2019/11/7 3:51,30.9,28.9,19.55,0.25
ORD,2019/11/7 3:57,30,28,17.25,T
ORD,2019/11/7 4:33,30,28,9.2,T
ORD,2019/11/7 4:51,30,28,12.65,T
ORD,2019/11/7 5:12,30,28,12.65,T
ORD,2019/11/7 5:30,28.9,27,14.95,T
ORD,2019/11/7 5:46,28.4,24.8,13.8,T
ORD,2019/11/7 5:51,28.9,26.1,13.8,T
ORD,2019/11/7 6:51,28,25,16.1,T
ORD,2019/11/7 7:51,28,24.1,12.65,T
ORD,2019/11/7 8:51,28,23,11.5,0
ORD,2019/11/7 9:51,27,21,17.25,0
ORD,2019/11/7 10:51,25,19,13.8,0
ORD,2019/11/7 11:51,23,14,14.95,0
ORD,2019/11/7 12:51,21.9,12,12.65,0
ORD,2019/11/7 13:51,21.9,12.9,5.75,0
ORD,2019/11/7 14:51,23,12.9,10.35,0
ORD,2019/11/7 15:51,25,14,11.5,0
ORD,2019/11/7 16:51,28,12,11.5,0
ORD,2019/11/7 17:51,28.9,12,9.2,0
ORD,2019/11/7 18:51,30,12,10.35,0
ORD,2019/11/7 19:51,30,10,11.5,0
ORD,2019/11/7 20:51,30,9,11.5,0
ORD,2019/11/7 21:51,28,8.1,11.5,0
ORD,2019/11/7 22:51,26.1,7,11.5,0
ORD,2019/11/7 23:51,25,7,9.2,0
ORD,2019/11/8 0:51,24.1,9,6.9,0
ORD,2019/11/8 1:51,21.9,8.1,12.65,0
ORD,2019/11/8 2:51,21.9,8.1,8.05,0
ORD,2019/11/8 3:51,21,8.1,10.35,0
ORD,2019/11/8 4:51,19.9,8.1,9.2,0
ORD,2019/11/8 5:51,19.9,9,9.2,0
ORD,2019/11/8 6:51,19,9,10.35,0
ORD,2019/11/8 7:51,19,8.1,10.35,0
ORD,2019/11/8 8:51,18,8.1,8.05,0
ORD,2019/11/8 9:51,17.1,8.1,8.05,0
ORD,2019/11/8 10:51,17.1,8.1,4.6,0
ORD,2019/11/8 11:51,16,8.1,4.6,0
ORD,2019/11/8 12:51,17.1,9,3.45,0
ORD,2019/11/8 13:51,19,10,6.9,0
ORD,2019/11/8 14:51,21.9,10.9,4.6,0
ORD,2019/11/8 15:51,26.1,10,5.75,0
ORD,2019/11/8 16:51,28.9,8.1,6.9,0
ORD,2019/11/8 17:51,28.9,8.1,4.6,0
ORD,2019/11/8 18:51,30,6,10.35,0
ORD,2019/11/8 19:51,30.9,6,6.9,0
ORD,2019/11/8 20:51,30.9,6,8.05,0
ORD,2019/11/8 21:51,30,6,6.9,0
ORD,2019/11/8 22:51,28.9,7,6.9,0
ORD,2019/11/8 23:51,28,8.1,6.9,0
ORD,2019/11/9 0:51,28,8.1,5.75,0
ORD,2019/11/9 1:51,27,10,5.75,0
ORD,2019/11/9 2:51,28,10,9.2,0
ORD,2019/11/9 3:51,27,10,9.2,0
ORD,2019/11/9 4:51,28,10.9,8.05,0
ORD,2019/11/9 5:51,28,10,9.2,0
ORD,2019/11/9 6:51,27,10.9,9.2,0
ORD,2019/11/9 7:51,28,12,9.2,0
ORD,2019/11/9 8:51,28.9,12.9,11.5,0
ORD,2019/11/9 9:51,30,12.9,13.8,0
ORD,2019/11/9 10:51,30,15.1,11.5,0
ORD,2019/11/9 11:51,30,16,11.5,0
ORD,2019/11/9 12:51,30,17.1,10.35,0
ORD,2019/11/9 13:51,32,19,9.2,0
ORD,2019/11/9 14:51,34,19.9,13.8,0
ORD,2019/11/9 15:51,36,21,17.25,0
ORD,2019/11/9 16:51,39,23,12.65,0
ORD,2019/11/9 17:51,42,24.1,13.8,0
ORD,2019/11/9 18:51,44,25,14.95,0
ORD,2019/11/9 19:51,45,26.1,13.8,0
ORD,2019/11/9 20:51,46,27,13.8,0
ORD,2019/11/9 21:51,45,26.1,11.5,0
ORD,2019/11/9 22:51,44,27,6.9,0
ORD,2019/11/9 23:51,43,27,5.75,0
ORD,2019/11/10 0:51,43,28,5.75,0
ORD,2019/11/10 1:51,44,28.9,9.2,0
ORD,2019/11/10 2:51,44,28.9,3.45,0
ORD,2019/11/10 3:51,44,28.9,4.6,0
ORD,2019/11/10 4:51,43,30,5.75,0
ORD,2019/11/10 5:51,43,30,5.75,0
ORD,2019/11/10 6:51,43,30,6.9,0
ORD,2019/11/10 7:51,42,30.9,4.6,0
ORD,2019/11/10 8:51,41,30,5.75,0
ORD,2019/11/10 9:51,39,30.9,3.45,0
ORD,2019/11/10 10:51,38,30,3.45,0
ORD,2019/11/10 11:51,38,30.9,0,0
ORD,2019/11/10 12:51,36,30.9,5.75,0
ORD,2019/11/10 13:51,39,32,11.5,0
ORD,2019/11/10 14:51,39,33,10.35,0
ORD,2019/11/10 15:51,39,33,8.05,0
ORD,2019/11/10 16:08,39,33,8.05,0
ORD,2019/11/10 16:51,40,34,8.05,0
ORD,2019/11/10 17:51,40,34,8.05,0
ORD,2019/11/10 18:38,40,33,11.5,0
ORD,2019/11/10 18:51,40,33,10.35,0
ORD,2019/11/10 19:51,40,33,10.35,0
ORD,2019/11/10 20:51,40,32,9.2,0
ORD,2019/11/10 21:51,39,32,10.35,0
ORD,2019/11/10 22:51,39,30.9,12.65,0
ORD,2019/11/10 23:51,39,30.9,11.5,0
ORD,2019/11/11 0:29,39,30.9,9.2,0
ORD,2019/11/11 0:51,39,30.9,10.35,0
ORD,2019/11/11 1:51,38,30.9,9.2,0
ORD,2019/11/11 2:51,37,32,11.5,T
ORD,2019/11/11 3:36,35,33,12.65,0.25
ORD,2019/11/11 3:51,35,33,10.35,0.25
ORD,2019/11/11 4:51,34,32,12.65,0.51
ORD,2019/11/11 5:16,33,32,12.65,T
ORD,2019/11/11 5:51,33,32,11.5,0.25
ORD,2019/11/11 6:19,33,32,10.35,0.25
ORD,2019/11/11 6:51,32,32,11.5,0.25
ORD,2019/11/11 7:51,32,32,13.8,0.51
ORD,2019/11/11 8:03,32,30.9,12.65,0.25
ORD,2019/11/11 8:51,32,30.9,17.25,1.02
ORD,2019/11/11 9:38,30,28.9,11.5,0.51
ORD,2019/11/11 9:51,28.9,28,14.95,1.02
ORD,2019/11/11 10:51,27,26.1,14.95,0.51
ORD,2019/11/11 11:51,25,23,18.4,0.25
ORD,2019/11/11 12:17,24.1,21.9,17.25,0.25
ORD,2019/11/11 12:25,24.1,21.9,18.4,0.25
ORD,2019/11/11 12:51,24.1,21,18.4,0.25
ORD,2019/11/11 13:02,23,21,14.95,0.25
ORD,2019/11/11 13:51,23,21,19.55,0.25
ORD,2019/11/11 14:51,21.9,19.9,16.1,0.25
ORD,2019/11/11 15:51,21.9,19,17.25,0.25
ORD,2019/11/11 16:17,21.9,19,20.7,T
ORD,2019/11/11 16:28,21.9,19,20.7,T
ORD,2019/11/11 16:51,21.9,19,21.85,T
ORD,2019/11/11 17:10,21.9,19,19.55,T
ORD,2019/11/11 17:37,21.9,19,17.25,T
ORD,2019/11/11 17:51,21.9,18,16.1,T
ORD,2019/11/11 18:05,21.9,18,20.7,T
ORD,2019/11/11 18:51,23,18,13.8,T
ORD,2019/11/11 19:04,21.9,16,25.3,T
ORD,2019/11/11 19:51,21,15.1,24.15,T
ORD,2019/11/11 20:37,21,14,21.85,T
ORD,2019/11/11 20:51,21,15.1,14.95,T
ORD,2019/11/11 21:51,21,14,12.65,T
ORD,2019/11/11 22:22,21,16,13.8,T
ORD,2019/11/11 22:32,21,16,13.8,T
ORD,2019/11/11 22:41,21,15.1,18.4,T
ORD,2019/11/11 22:51,21,12.9,18.4,T
ORD,2019/11/11 23:51,19.9,9,17.25,T
ORD,2019/11/12 0:51,19,7,18.4,0
ORD,2019/11/12 1:51,17.1,7,12.65,0
ORD,2019/11/12 2:51,16,4,19.55,0
ORD,2019/11/12 3:51,15.1,3,14.95,0
ORD,2019/11/12 4:51,14,3,17.25,0
ORD,2019/11/12 5:51,12.9,3,19.55,0
ORD,2019/11/12 6:51,12,1.9,16.1,0
ORD,2019/11/12 7:51,10.9,1.9,17.25,0
ORD,2019/11/12 8:51,10.9,1,11.5,0
ORD,2019/11/12 9:51,10,0,14.95,0
ORD,2019/11/12 10:51,9,-0.9,14.95,0
ORD,2019/11/12 11:51,8.1,-0.9,12.65,0
ORD,2019/11/12 12:51,7,0,12.65,0
ORD,2019/11/12 13:51,8.1,0,14.95,0
ORD,2019/11/12 14:51,10,1,11.5,0
ORD,2019/11/12 15:51,12,1,8.05,0
ORD,2019/11/12 16:51,14,1.9,8.05,0
ORD,2019/11/12 17:51,15.1,1.9,8.05,0
ORD,2019/11/12 18:51,16,1,4.6,0
ORD,2019/11/12 19:51,17.1,0,9.2,0
ORD,2019/11/12 20:51,17.1,0,9.2,0
ORD,2019/11/12 21:51,16,0,10.35,0
ORD,2019/11/12 22:51,15.1,-0.9,5.75,0
ORD,2019/11/12 23:51,12.9,0,6.9,0
ORD,2019/11/13 0:51,12,0,3.45,0
ORD,2019/11/13 1:51,10.9,1,4.6,0
ORD,2019/11/13 2:51,10.9,1,5.75,0
ORD,2019/11/13 3:51,10.9,1,3.45,0
ORD,2019/11/13 4:51,10.9,1,4.6,0
ORD,2019/11/13 5:51,10.9,1.9,4.6,0
ORD,2019/11/13 6:51,12,3,6.9,0
ORD,2019/11/13 7:51,12.9,3,5.75,0
ORD,2019/11/13 8:51,12.9,3,9.2,0
ORD,2019/11/13 9:51,12.9,4,10.35,0
ORD,2019/11/13 10:51,12.9,4,9.2,0
ORD,2019/11/13 11:51,14,1.9,12.65,0
ORD,2019/11/13 12:51,14,1,12.65,0
ORD,2019/11/13 13:51,15.1,1.9,14.95,0
ORD,2019/11/13 14:51,16,3,17.25,0
ORD,2019/11/13 15:51,17.1,4,17.25,0
ORD,2019/11/13 16:51,18,5,13.8,0
ORD,2019/11/13 17:51,19.9,6,17.25,0
ORD,2019/11/13 18:51,21.9,6,14.95,0
ORD,2019/11/13 19:51,23,8.1,16.1,0
ORD,2019/11/13 20:51,24.1,9,11.5,0
ORD,2019/11/13 21:51,25,9,17.25,0
ORD,2019/11/13 22:51,25,10.9,11.5,0
ORD,2019/11/13 23:51,25,12,12.65,0
ORD,2019/11/14 0:51,25,12.9,8.05,0
ORD,2019/11/14 1:51,26.1,15.1,10.35,0
ORD,2019/11/14 2:51,26.1,18,8.05,T
ORD,2019/11/14 3:51,26.1,19,5.75,T
ORD,2019/11/14 4:51,27,18,6.9,0
ORD,2019/11/14 5:51,27,19,8.05,0
ORD,2019/11/14 6:38,26.1,21,8.05,T
ORD,2019/11/14 6:51,26.1,21,5.75,T
ORD,2019/11/14 7:17,26.1,21.9,3.45,0.25
ORD,2019/11/14 7:51,26.1,21.9,3.45,0.25
ORD,2019/11/14 8:51,26.1,21.9,5.75,T
ORD,2019/11/14 9:51,26.1,23,4.6,T
ORD,2019/11/14 10:51,27,21.9,4.6,T
ORD,2019/11/14 11:51,27,21.9,4.6,0
ORD,2019/11/14 12:47,26.6,21.2,6.9,0
ORD,2019/11/14 12:51,26.1,21,8.05,0
ORD,2019/11/14 13:51,25,21,5.75,0
ORD,2019/11/14 14:51,27,21,5.75,0
ORD,2019/11/14 15:51,28.9,21,5.75,0
ORD,2019/11/14 16:51,28.9,21.9,4.6,0
ORD,2019/11/14 17:51,30,21.9,4.6,0
ORD,2019/11/14 18:51,30,21,9.2,0
ORD,2019/11/14 19:32,30,21,9.2,0
ORD,2019/11/14 19:51,28.9,21,10.35,0
ORD,2019/11/14 20:51,28.9,19.9,11.5,0
ORD,2019/11/14 21:51,28,19.9,9.2,0
ORD,2019/11/14 22:51,28,21,11.5,0
ORD,2019/11/14 23:51,28,21,6.9,0
ORD,2019/11/15 0:51,27,19,11.5,0
ORD,2019/11/15 1:51,26.1,19,11.5,0
ORD,2019/11/15 2:51,25,18,8.05,0
ORD,2019/11/15 3:51,24.1,18,4.6,0
ORD,2019/11/15 4:51,24.1,18,6.9,0
ORD,2019/11/15 5:51,24.1,18,9.2,0
ORD,2019/11/15 6:51,23,17.1,10.35,0
ORD,2019/11/15 7:51,21.9,17.1,8.05,0
ORD,2019/11/15 8:51,21.9,17.1,6.9,0
ORD,2019/11/15 9:51,21.9,17.1,8.05,0
ORD,2019/11/15 10:51,21.9,16,3.45,0
ORD,2019/11/15 11:51,21.9,17.1,5.75,0
ORD,2019/11/15 12:51,21.9,17.1,4.6,0
ORD,2019/11/15 13:51,23,18,6.9,0
ORD,2019/11/15 14:51,26.1,19,9.2,0
ORD,2019/11/15 15:38,28,19.9,6.9,0
ORD,2019/11/15 15:51,28,19.9,6.9,0
ORD,2019/11/15 16:51,30,21.9,8.05,0
ORD,2019/11/15 17:51,32,24.1,4.6,0
ORD,2019/11/15 18:51,35,25,6.9,0
ORD,2019/11/15 19:51,36,26.1,3.45,0
ORD,2019/11/15 20:34,38,27,0,0
ORD,2019/11/15 20:51,38,28,0,0
ORD,2019/11/15 21:51,36,28,4.6,0
ORD,2019/11/15 22:51,33,27,4.6,0
ORD,2019/11/15 23:51,33,27,8.05,0
ORD,2019/11/16 0:51,33,26.1,6.9,0
ORD,2019/11/16 1:51,33,27,6.9,0
ORD,2019/11/16 2:51,30.9,26.1,5.75,0
ORD,2019/11/16 3:51,30.9,26.1,5.75,0
ORD,2019/11/16 4:51,30,26.1,5.75,0
ORD,2019/11/16 5:51,28,25,4.6,0
ORD,2019/11/16 6:51,27,24.1,3.45,0
ORD,2019/11/16 7:51,27,25,0,0
ORD,2019/11/16 8:51,28,25,0,0
ORD,2019/11/16 9:51,27,25,0,0
ORD,2019/11/16 10:51,26.1,24.1,0,0
ORD,2019/11/16 11:51,28,25,0,0
ORD,2019/11/16 12:51,28.9,26.1,0,0
ORD,2019/11/16 13:51,30.9,28,3.45,0
ORD,2019/11/16 14:51,35,30,9.2,0
ORD,2019/11/16 15:51,36,28,10.35,0
ORD,2019/11/16 16:51,37,27,8.05,0
ORD,2019/11/16 17:51,39,27,9.2,0
ORD,2019/11/16 18:51,40,28,6.9,0
ORD,2019/11/16 19:51,41,28,5.75,0
ORD,2019/11/16 20:51,41,28,6.9,0
ORD,2019/11/16 21:51,39,28.9,9.2,0
ORD,2019/11/16 22:51,36,28,6.9,0
ORD,2019/11/16 23:51,34,28,5.75,0
ORD,2019/11/17 0:51,32,27,5.75,0
ORD,2019/11/17 1:51,33,27,8.05,0
ORD,2019/11/17 2:51,33,27,8.05,0
ORD,2019/11/17 3:51,32,26.1,8.05,0
ORD,2019/11/17 4:51,30.9,25,8.05,0
ORD,2019/11/17 5:51,30.9,24.1,6.9,0
ORD,2019/11/17 6:51,30,24.1,6.9,0
ORD,2019/11/17 7:51,28.9,24.1,4.6,0
ORD,2019/11/17 8:51,28,24.1,5.75,0
ORD,2019/11/17 9:51,28,24.1,5.75,0
ORD,2019/11/17 10:51,28,24.1,8.05,0
ORD,2019/11/17 11:51,28,24.1,6.9,0
ORD,2019/11/17 12:51,28,24.1,6.9,0
ORD,2019/11/17 13:51,28.9,25,8.05,0
ORD,2019/11/17 14:51,32,27,8.05,0
ORD,2019/11/17 15:51,34,27,8.05,0
ORD,2019/11/17 16:51,35,28,5.75,0
ORD,2019/11/17 17:51,37,30,6.9,0
ORD,2019/11/17 18:51,39,28.9,8.05,0
ORD,2019/11/17 19:51,40,30,5.75,0
ORD,2019/11/17 20:51,40,30,6.9,0
ORD,2019/11/17 21:51,40,30,9.2,0
ORD,2019/11/17 22:51,39,30.9,9.2,0
ORD,2019/11/17 23:51,39,30.9,4.6,0
ORD,2019/11/18 0:51,38,32,9.2,T
ORD,2019/11/18 1:51,37,34,6.9,T
ORD,2019/11/18 2:23,37,34,3.45,0.51
ORD,2019/11/18 2:51,37,35,3.45,0.76
ORD,2019/11/18 3:51,37,35,0,0.25
ORD,2019/11/18 4:16,36,35,3.45,T
ORD,2019/11/18 4:51,37,35,5.75,T
ORD,2019/11/18 5:51,37,35,3.45,0
ORD,2019/11/18 6:27,37,36,3.45,0
ORD,2019/11/18 6:51,37,36,0,0
ORD,2019/11/18 6:58,37,36,3.45,0
ORD,2019/11/18 7:51,36,35,3.45,0
ORD,2019/11/18 7:58,36,35,3.45,0
ORD,2019/11/18 8:51,36,34,5.75,0
ORD,2019/11/18 9:48,33.8,33.8,6.9,0
ORD,2019/11/18 9:51,34,33,4.6,0
ORD,2019/11/18 10:51,34,33,3.45,0
ORD,2019/11/18 11:51,34,32,6.9,0
ORD,2019/11/18 12:51,34,32,5.75,0
ORD,2019/11/18 13:16,34,33,4.6,0
ORD,2019/11/18 13:51,35,33,5.75,0
ORD,2019/11/18 14:51,35,33,5.75,0
ORD,2019/11/18 15:46,35.6,33.8,9.2,0
ORD,2019/11/18 15:51,36,33,9.2,0
ORD,2019/11/18 16:51,37,34,4.6,T
ORD,2019/11/18 16:59,38,35,4.6,0
ORD,2019/11/18 17:51,38,34,0,0
ORD,2019/11/18 18:51,39,34,4.6,0
ORD,2019/11/18 19:34,39,33,5.75,0
ORD,2019/11/18 19:51,40,33,5.75,0
ORD,2019/11/18 20:32,39,33,6.9,0
ORD,2019/11/18 20:51,39,33,6.9,0
ORD,2019/11/18 21:51,38,32,6.9,0
ORD,2019/11/18 22:51,38,32,3.45,0
ORD,2019/11/18 23:51,38,32,6.9,0
ORD,2019/11/19 0:51,37,32,5.75,0
ORD,2019/11/19 1:51,36,32,3.45,0
ORD,2019/11/19 2:51,36,30.9,5.75,0
ORD,2019/11/19 3:51,36,30.9,3.45,0
ORD,2019/11/19 4:51,36,30.9,6.9,0
ORD,2019/11/19 5:51,35,30,8.05,0
ORD,2019/11/19 6:51,35,30,4.6,0
ORD,2019/11/19 7:51,36,30,3.45,0
ORD,2019/11/19 8:51,35,30,0,0
ORD,2019/11/19 9:51,35,30,0,0
ORD,2019/11/19 10:32,35,28.9,4.6,0
ORD,2019/11/19 10:51,35,30,3.45,0
ORD,2019/11/19 11:51,35,30,3.45,0
ORD,2019/11/19 12:46,35.6,30.2,4.6,0
ORD,2019/11/19 12:51,36,30,4.6,0
ORD,2019/11/19 13:51,36,30.9,3.45,0
ORD,2019/11/19 14:39,37,30.9,3.45,0
ORD,2019/11/19 14:51,38,30.9,3.45,0
ORD,2019/11/19 15:51,39,32,4.6,0
ORD,2019/11/19 16:51,40,33,3.45,0
ORD,2019/11/19 17:51,41,34,0,0
ORD,2019/11/19 18:51,41,34,0,T
ORD,2019/11/19 19:51,40,35,4.6,T
ORD,2019/11/19 20:51,40,36,3.45,T
ORD,2019/11/19 21:51,40,37,0,0.25
ORD,2019/11/19 22:51,39,36,5.75,T
ORD,2019/11/19 23:51,39,36,4.6,T
ORD,2019/11/20 0:51,39,36,0,0
ORD,2019/11/20 1:02,39,36,4.6,0
ORD,2019/11/20 1:32,39,36,3.45,0
ORD,2019/11/20 1:51,38,36,4.6,0
ORD,2019/11/20 2:51,38,36,3.45,0
ORD,2019/11/20 3:51,38,36,3.45,0
ORD,2019/11/20 4:51,38,36,3.45,0
ORD,2019/11/20 5:51,38,36,0,0
ORD,2019/11/20 6:51,38,36,3.45,0
ORD,2019/11/20 7:36,38,36,0,0
ORD,2019/11/20 7:51,38,36,3.45,0
ORD,2019/11/20 8:28,38,36,0,0
ORD,2019/11/20 8:51,38,37,0,0
ORD,2019/11/20 9:28,39,37,0,0
ORD,2019/11/20 9:51,39,37,0,0
ORD,2019/11/20 10:49,39.2,37.4,0,0
ORD,2019/11/20 10:51,39,37,3.45,0
ORD,2019/11/20 11:51,39,37,3.45,0
ORD,2019/11/20 12:21,39,37,3.45,0
ORD,2019/11/20 12:51,39,37,0,0
ORD,2019/11/20 13:51,40,38,4.6,0
ORD,2019/11/20 14:51,42,39,5.75,0
ORD,2019/11/20 15:29,42,39,6.9,0
ORD,2019/11/20 15:51,43,39,9.2,0
ORD,2019/11/20 16:51,44,39,8.05,0
ORD,2019/11/20 17:51,43,38,4.6,0
ORD,2019/11/20 18:29,46,39,8.05,0
ORD,2019/11/20 18:51,46,39,8.05,0
ORD,2019/11/20 19:51,45,38,12.65,0
ORD,2019/11/20 20:09,45,38,11.5,0
ORD,2019/11/20 20:51,46,39,4.6,0
ORD,2019/11/20 21:51,45,38,5.75,0
ORD,2019/11/20 22:51,45,37,6.9,0
ORD,2019/11/20 23:51,44,37,6.9,0
ORD,2019/11/21 0:51,45,37,9.2,0
ORD,2019/11/21 1:51,44,37,9.2,0
ORD,2019/11/21 2:51,43,37,11.5,0
ORD,2019/11/21 3:51,43,37,11.5,0
ORD,2019/11/21 4:51,42,38,12.65,0
ORD,2019/11/21 5:51,41,38,10.35,0
ORD,2019/11/21 6:51,42,38,9.2,0
ORD,2019/11/21 7:51,44,37,10.35,0
ORD,2019/11/21 8:51,45,38,9.2,T
ORD,2019/11/21 9:51,44,41,12.65,1.52
ORD,2019/11/21 10:51,45,41,16.1,0.76
ORD,2019/11/21 11:14,45,41,14.95,0.76
ORD,2019/11/21 11:51,45,42,17.25,4.32
ORD,2019/11/21 12:51,46,44,18.4,6.35
ORD,2019/11/21 12:58,46,44,17.25,T
ORD,2019/11/21 13:08,46,44,17.25,T
ORD,2019/11/21 13:24,47,44,18.4,T
ORD,2019/11/21 13:51,47,45,13.8,T
ORD,2019/11/21 14:51,49,46,14.95,T
ORD,2019/11/21 15:51,50,47,20.7,0
ORD,2019/11/21 16:51,52,49,13.8,T
ORD,2019/11/21 17:21,52,50,20.7,T
ORD,2019/11/21 17:39,52,50,21.85,T
ORD,2019/11/21 17:51,53,50,18.4,T
ORD,2019/11/21 18:12,53,51,18.4,T
ORD,2019/11/21 18:27,53,51,21.85,T
ORD,2019/11/21 18:51,54,51,25.3,T
ORD,2019/11/21 19:44,52,46,24.15,0
ORD,2019/11/21 19:51,52,46,24.15,0
ORD,2019/11/21 20:54,51,45,21.85,0
ORD,2019/11/21 21:51,48,43,19.55,0
ORD,2019/11/21 22:51,47,42,12.65,0
ORD,2019/11/21 23:51,45,40,13.8,0
ORD,2019/11/22 0:42,44,40,10.35,T
ORD,2019/11/22 0:51,43,40,13.8,T
ORD,2019/11/22 1:11,44,40,11.5,T
ORD,2019/11/22 1:51,42,37,16.1,T
ORD,2019/11/22 2:44,38,33,16.1,0
ORD,2019/11/22 2:51,37,33,13.8,0
ORD,2019/11/22 3:51,40,30.9,14.95,0
ORD,2019/11/22 4:16,39,30.9,12.65,0
ORD,2019/11/22 4:51,39,30.9,11.5,0
ORD,2019/11/22 5:51,38,28.9,13.8,0
ORD,2019/11/22 6:51,37,28.9,10.35,0
ORD,2019/11/22 7:51,36,28,11.5,0
ORD,2019/11/22 8:51,35,26.1,13.8,0
ORD,2019/11/22 9:51,34,25,6.9,0
ORD,2019/11/22 10:51,33,26.1,8.05,0
ORD,2019/11/22 11:51,32,24.1,12.65,0
ORD,2019/11/22 12:51,30,21.9,11.5,0
ORD,2019/11/22 13:06,28.9,21,9.2,0
ORD,2019/11/22 13:51,30,21.9,11.5,0
ORD,2019/11/22 14:51,30.9,21.9,9.2,0
ORD,2019/11/22 15:51,33,23,9.2,0
ORD,2019/11/22 16:51,33,23,8.05,0
ORD,2019/11/22 17:06,33,23,11.5,0
ORD,2019/11/22 17:51,34,21.9,4.6,0
ORD,2019/11/22 18:51,35,23,0,0
ORD,2019/11/22 19:51,37,21.9,3.45,0
ORD,2019/11/22 20:51,36,21.9,0,0
ORD,2019/11/22 21:51,36,21.9,3.45,0
ORD,2019/11/22 22:51,34,21,4.6,0
ORD,2019/11/22 23:51,30.9,24.1,6.9,0
ORD,2019/11/23 0:51,30.9,24.1,4.6,0
ORD,2019/11/23 1:51,30.9,25,4.6,0
ORD,2019/11/23 2:51,30,25,5.75,0
ORD,2019/11/23 3:51,30,25,3.45,0
ORD,2019/11/23 4:51,28.9,24.1,4.6,0
ORD,2019/11/23 5:51,28,24.1,4.6,0
ORD,2019/11/23 6:51,28,24.1,3.45,0
ORD,2019/11/23 7:51,27,24.1,0,0
ORD,2019/11/23 8:51,27,24.1,3.45,0
ORD,2019/11/23 9:51,27,23,0,0
ORD,2019/11/23 10:51,24.1,21.9,0,0
ORD,2019/11/23 11:51,26.1,23,5.75,0
ORD,2019/11/23 12:51,27,25,0,0
ORD,2019/11/23 13:51,28,25,4.6,0
ORD,2019/11/23 14:51,30,26.1,4.6,0
ORD,2019/11/23 15:51,32,27,8.05,0
ORD,2019/11/23 16:51,34,27,10.35,0
ORD,2019/11/23 17:51,35,27,8.05,0
ORD,2019/11/23 18:51,37,27,8.05,0
ORD,2019/11/23 19:51,38,27,9.2,0
ORD,2019/11/23 20:51,39,26.1,8.05,0
ORD,2019/11/23 21:51,39,25,9.2,0
ORD,2019/11/23 22:51,37,26.1,6.9,0
ORD,2019/11/23 23:51,35,26.1,9.2,0
ORD,2019/11/24 0:51,35,26.1,8.05,0
ORD,2019/11/24 1:51,34,26.1,8.05,0
ORD,2019/11/24 2:51,34,27,9.2,0
ORD,2019/11/24 3:51,33,27,8.05,0
ORD,2019/11/24 4:51,32,27,6.9,0
ORD,2019/11/24 5:51,32,27,9.2,0
ORD,2019/11/24 6:51,32,27,8.05,0
ORD,2019/11/24 7:51,33,28,8.05,0
ORD,2019/11/24 8:51,33,28.9,11.5,0
ORD,2019/11/24 9:51,33,28.9,6.9,0
ORD,2019/11/24 10:51,33,30,6.9,0
ORD,2019/11/24 11:51,33,30,8.05,0
ORD,2019/11/24 12:51,32,28.9,9.2,0
ORD,2019/11/24 13:51,33,30,8.05,0
ORD,2019/11/24 14:51,37,30.9,10.35,0
ORD,2019/11/24 15:51,41,33,12.65,0
ORD,2019/11/24 16:51,45,33,12.65,0
ORD,2019/11/24 17:51,48,34,11.5,0
ORD,2019/11/24 18:51,49,34,12.65,0
ORD,2019/11/24 19:51,50,34,10.35,0
ORD,2019/11/24 20:51,49,35,10.35,0
ORD,2019/11/24 21:51,48,36,6.9,0
ORD,2019/11/24 22:51,47,36,5.75,0
ORD,2019/11/24 23:51,48,37,9.2,0
ORD,2019/11/25 0:51,49,37,10.35,0
ORD,2019/11/25 1:51,49,37,9.2,0
ORD,2019/11/25 2:51,48,37,9.2,0
ORD,2019/11/25 3:51,47,37,8.05,0
ORD,2019/11/25 4:51,44,37,8.05,0
ORD,2019/11/25 5:51,43,37,9.2,0
ORD,2019/11/25 6:51,41,36,6.9,0
ORD,2019/11/25 7:51,41,35,8.05,0
ORD,2019/11/25 8:51,38,34,5.75,0
ORD,2019/11/25 9:51,37,34,5.75,0
ORD,2019/11/25 10:51,37,34,5.75,0
ORD,2019/11/25 11:51,37,34,4.6,0
ORD,2019/11/25 12:51,37,34,5.75,0
ORD,2019/11/25 13:51,38,34,5.75,0
ORD,2019/11/25 14:51,40,35,9.2,0
ORD,2019/11/25 15:51,43,36,9.2,0
ORD,2019/11/25 16:51,46,37,8.05,0
ORD,2019/11/25 17:51,48,37,8.05,0
ORD,2019/11/25 18:51,52,37,8.05,0
ORD,2019/11/25 19:51,53,38,10.35,0
ORD,2019/11/25 20:51,53,38,11.5,0
ORD,2019/11/25 21:51,51,39,8.05,0
ORD,2019/11/25 22:51,49,39,4.6,0
ORD,2019/11/25 23:51,48,39,3.45,0
ORD,2019/11/26 0:51,46,39,5.75,0
ORD,2019/11/26 1:51,45,38,9.2,0
ORD,2019/11/26 2:51,45,37,8.05,0
ORD,2019/11/26 3:51,43,36,6.9,0
ORD,2019/11/26 4:51,43,33,9.2,0
ORD,2019/11/26 5:51,40,32,4.6,0
ORD,2019/11/26 6:51,39,30.9,3.45,0
ORD,2019/11/26 7:51,38,30.9,0,0
ORD,2019/11/26 8:51,35,30,0,0
ORD,2019/11/26 9:51,34,30.9,0,0
ORD,2019/11/26 10:51,34,30.9,0,0
ORD,2019/11/26 11:51,34,30,0,0
ORD,2019/11/26 12:51,36,30.9,3.45,0
